Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
13.5,14.42,9.76,10.0,17.62,49.99,31.94,4.006,2.778,-0.5,0.0,0.0,,
13.55,14.35,10.23,10.0,17.57,50.19,32.08,3.986,2.778,-0.389,0.0,0.0,,
13.6,14.29,9.76,10.0,17.5,50.39,32.22,3.969,2.778,-0.333,0.0,0.0,,
13.65,14.25,10.23,10.0,17.45,50.59,32.36,3.958,2.778,-0.222,0.0,0.0,,
13.7,14.22,9.76,10.0,17.39,50.79,32.49,3.95,2.778,-0.167,0.0,0.0,,
13.75,14.21,10.23,10.0,17.33,50.98,32.63,3.947,2.778,-0.056,0.0,0.0,,
13.8,14.22,9.76,10.0,17.27,51.18,32.77,3.95,2.778,0.056,0.0,0.0,,
13.85,14.23,10.23,10.0,17.21,51.38,32.91,3.953,2.778,0.056,0.0,0.0,,
13.9,14.22,9.76,10.0,17.15,51.58,33.05,3.95,2.778,-0.056,0.0,0.0,,
13.95,14.18,10.23,10.0,17.09,51.77,33.19,3.939,2.778,-0.222,0.0,0.0,,
14.0,14.11,9.76,10.0,17.03,51.97,33.33,3.919,2.778,-0.389,0.0,0.0,,
14.05,13.99,10.23,10.0,16.98,52.16,33.47,3.886,2.778,-0.667,0.0,0.0,,
14.1,13.86,9.76,10.0,16.92,52.36,33.6,3.85,2.778,-0.722,0.0,0.0,,
14.15,13.71,10.23,10.0,16.87,52.55,33.75,3.808,2.778,-0.833,0.0,0.0,,
14.2,13.58,9.76,10.0,16.82,52.74,33.88,3.772,2.778,-0.722,0.0,0.0,,
14.25,13.45,10.23,10.0,16.78,52.93,34.02,3.736,2.778,-0.722,0.0,0.0,,
14.3,13.32,9.76,10.0,16.73,53.11,34.16,3.7,2.778,-0.722,0.0,0.0,,
14.35,13.23,10.23,10.0,16.68,53.3,34.3,3.675,2.778,-0.5,0.0,0.0,,
14.4,13.18,9.76,10.0,16.64,53.48,34.44,3.661,2.778,-0.278,0.0,0.0,,
14.45,13.18,10.23,10.0,16.59,53.66,34.58,3.661,2.778,0.0,0.0,0.0,,
14.5,13.22,9.76,10.0,16.55,53.85,34.72,3.672,2.778,0.222,0.0,0.0,,
14.55,13.28,10.23,10.0,16.5,54.03,34.86,3.689,2.778,0.333,0.0,0.0,,
14.6,13.34,9.76,10.0,16.46,54.21,34.99,3.706,2.778,0.333,0.0,0.0,,
14.65,13.38,10.23,10.0,16.41,54.4,35.13,3.717,2.778,0.222,0.0,0.0,,
14.7,13.37,9.76,10.0,16.36,54.59,35.27,3.714,2.778,-0.056,0.0,0.0,,
14.75,13.34,10.23,10.0,16.32,54.77,35.41,3.706,2.778,-0.167,0.0,0.0,,
14.8,13.27,9.76,10.0,16.27,54.96,35.55,3.686,2.778,-0.389,0.0,0.0,,
14.85,13.19,10.23,10.0,16.23,55.14,35.69,3.664,2.778,-0.444,0.0,0.0,,
14.9,13.09,9.76,10.0,16.18,55.32,35.83,3.636,2.778,-0.556,0.0,0.0,,
14.95,12.99,10.23,10.0,16.14,55.5,35.97,3.608,2.778,-0.556,0.0,0.0,,
15.0,12.9,9.76,10.0,16.1,55.68,36.1,3.583,2.778,-0.5,0.0,0.0,,
15.05,12.83,10.23,10.0,16.06,55.86,36.25,3.564,2.778,-0.389,0.0,0.0,,
15.1,12.8,9.76,10.0,16.02,56.04,36.38,3.556,2.778,-0.167,0.0,0.0,,
15.15,12.83,10.23,10.0,15.98,56.22,36.52,3.564,2.778,0.167,0.0,0.0,,
15.2,12.91,9.76,10.0,15.94,56.4,36.66,3.586,2.778,0.444,0.0,0.0,,
15.25,13.01,10.23,10.0,15.9,56.58,36.8,3.614,2.778,0.556,0.0,0.0,,
15.3,13.08,9.76,10.0,15.86,56.76,36.94,3.633,2.778,0.389,0.0,0.0,,
15.35,13.08,10.23,10.0,15.82,56.94,37.08,3.633,2.778,0.0,0.0,0.0,,
15.4,13.0,9.76,10.0,15.77,57.12,37.22,3.611,2.778,-0.444,0.0,0.0,,
15.45,12.87,10.23,10.0,15.73,57.3,37.36,3.575,2.778,-0.722,0.0,0.0,,
15.5,12.7,9.76,10.0,15.69,57.48,37.49,3.528,2.778,-0.944,0.0,0.0,,
15.55,12.51,10.23,10.0,15.66,57.65,37.63,3.475,2.778,-1.056,0.0,0.0,,
15.6,12.32,9.76,10.0,15.62,57.82,37.77,3.422,2.778,-1.056,0.0,0.0,,
15.65,12.14,10.23,10.0,15.6,57.99,37.91,3.372,2.778,-1.0,0.0,0.0,,
15.7,11.97,9.76,10.0,15.57,58.16,38.05,3.325,2.778,-0.944,0.0,0.0,,
15.75,11.82,10.23,10.0,15.54,58.33,38.19,3.283,2.778,-0.833,0.0,0.0,,
15.8,11.72,9.76,10.0,15.51,58.49,38.33,3.256,2.778,-0.556,0.0,0.0,,
15.85,11.67,10.23,10.0,15.49,58.65,38.47,3.242,2.778,-0.278,0.0,0.0,,
15.9,11.66,9.76,10.0,15.47,58.81,38.6,3.239,2.778,-0.056,0.0,0.0,,
15.95,11.69,10.23,10.0,15.45,58.98,38.75,3.247,2.778,0.167,0.0,0.0,,
16.0,11.74,9.76,10.0,15.42,59.14,38.88,3.261,2.778,0.278,0.0,0.0,,
16.05,11.78,10.23,10.0,15.4,59.3,39.02,3.272,2.778,0.222,0.0,0.0,,
16.1,11.82,9.76,10.0,15.37,59.47,39.16,3.283,2.778,0.222,0.0,0.0,,
16.15,11.85,10.23,10.0,15.35,59.63,39.3,3.292,2.778,0.167,0.0,0.0,,
16.2,11.87,9.76,10.0,15.32,59.8,39.44,3.297,2.778,0.111,0.0,0.0,,
16.25,11.88,10.23,10.0,15.3,59.96,39.58,3.3,2.778,0.056,0.0,0.0,,
16.3,11.88,9.76,10.0,15.27,60.13,39.72,3.3,2.778,0.0,0.0,0.0,,
16.35,11.88,10.23,10.0,15.24,60.29,39.86,3.3,2.778,0.0,0.0,0.0,,
16.4,11.88,9.76,10.0,15.22,60.46,39.99,3.3,2.778,0.0,0.0,0.0,,
16.45,11.88,10.23,10.0,15.19,60.62,40.13,3.3,2.778,0.0,0.0,0.0,,
16.5,11.89,9.76,10.0,15.16,60.79,40.27,3.303,2.778,0.056,0.0,0.0,,
16.55,11.91,10.23,10.0,15.14,60.95,40.41,3.308,2.778,0.111,0.0,0.0,,
16.6,11.94,9.76,10.0,15.11,61.12,40.55,3.317,2.778,0.167,0.0,0.0,,
16.65,11.96,10.23,10.0,15.08,61.28,40.69,3.322,2.778,0.111,0.0,0.0,,
16.7,11.96,9.76,10.0,15.06,61.45,40.83,3.322,2.778,0.0,0.0,0.0,,
16.75,11.91,10.23,10.0,15.03,61.61,40.97,3.308,2.778,-0.278,0.0,0.0,,
16.8,11.85,9.76,10.0,15.0,61.78,41.1,3.292,2.778,-0.333,0.0,0.0,,
16.85,11.76,10.23,10.0,14.98,61.94,41.25,3.267,2.778,-0.5,0.0,0.0,,
16.9,11.66,9.76,10.0,14.95,62.11,41.38,3.239,2.778,-0.556,0.0,0.0,,
16.95,11.57,10.23,10.0,14.93,62.27,41.52,3.214,2.778,-0.5,0.0,0.0,,
17.0,11.49,9.76,10.0,14.91,62.43,41.66,3.192,2.778,-0.444,0.0,0.0,,
17.05,11.44,10.23,10.0,14.89,62.59,41.8,3.178,2.778,-0.278,0.0,0.0,,
17.1,11.44,9.76,10.0,14.87,62.74,41.94,3.178,2.778,0.0,0.0,0.0,,
17.15,11.48,10.23,10.0,14.85,62.9,42.08,3.189,2.778,0.222,0.0,0.0,,
17.2,11.55,9.76,10.0,14.83,63.06,42.22,3.208,2.778,0.389,0.0,0.0,,
17.25,11.61,10.23,10.0,14.81,63.22,42.36,3.225,2.778,0.333,0.0,0.0,,
17.3,11.67,9.76,10.0,14.78,63.39,42.49,3.242,2.778,0.333,0.0,0.0,,
17.35,11.71,10.23,10.0,14.76,63.55,42.63,3.253,2.778,0.222,0.0,0.0,,
17.4,11.72,9.76,10.0,14.74,63.71,42.77,3.256,2.778,0.056,0.0,0.0,,
17.45,11.7,10.23,10.0,14.71,63.87,42.91,3.25,2.778,-0.111,0.0,0.0,,
17.5,11.65,9.76,10.0,14.69,64.04,43.05,3.236,2.778,-0.278,0.0,0.0,,
17.55,11.58,10.23,10.0,14.67,64.2,43.19,3.217,2.778,-0.389,0.0,0.0,,
17.6,11.49,9.76,10.0,14.65,64.36,43.33,3.192,2.778,-0.5,0.0,0.0,,
17.65,11.4,10.23,10.0,14.63,64.52,43.47,3.167,2.778,-0.5,0.0,0.0,,
17.7,11.32,9.76,10.0,14.61,64.67,43.6,3.144,2.778,-0.444,0.0,0.0,,
17.75,11.24,10.23,10.0,14.59,64.83,43.75,3.122,2.778,-0.444,0.0,0.0,,
17.8,11.2,9.76,10.0,14.57,64.99,43.88,3.111,2.778,-0.222,0.0,0.0,,
17.85,11.17,10.23,10.0,14.56,65.14,44.02,3.103,2.778,-0.167,0.0,0.0,,
17.9,11.15,9.76,10.0,14.54,65.3,44.16,3.097,2.778,-0.111,0.0,0.0,,
17.95,11.11,10.23,10.0,14.53,65.45,44.3,3.086,2.778,-0.222,0.0,0.0,,
18.0,11.08,9.76,10.0,14.51,65.61,44.44,3.078,2.778,-0.167,0.0,0.0,,
18.05,11.06,10.23,10.0,14.5,65.76,44.58,3.072,2.778,-0.111,0.0,0.0,,
18.1,11.07,9.76,10.0,14.48,65.91,44.72,3.075,2.778,0.056,0.0,0.0,,
18.15,11.1,10.23,10.0,14.47,66.07,44.86,3.083,2.778,0.167,0.0,0.0,,
18.2,11.16,9.76,10.0,14.45,66.22,44.99,3.1,2.778,0.333,0.0,0.0,,
18.25,11.21,10.23,10.0,14.44,66.38,45.13,3.114,2.778,0.278,0.0,0.0,,
18.3,11.25,9.76,10.0,14.42,66.53,45.27,3.125,2.778,0.222,0.0,0.0,,
18.35,11.25,10.23,10.0,14.4,66.69,45.41,3.125,2.778,0.0,0.0,0.0,,
18.4,11.22,9.76,10.0,14.38,66.85,45.55,3.117,2.778,-0.167,0.0,0.0,,
18.45,11.18,10.23,10.0,14.37,67.0,45.69,3.106,2.778,-0.222,0.0,0.0,,
18.5,11.15,9.76,10.0,14.35,67.16,45.83,3.097,2.778,-0.167,0.0,0.0,,
18.55,11.11,10.23,10.0,14.33,67.31,45.97,3.086,2.778,-0.222,0.0,0.0,,
18.6,11.08,9.76,10.0,14.32,67.46,46.1,3.078,2.778,-0.167,0.0,0.0,,
18.65,11.04,10.23,10.0,14.31,67.62,46.25,3.067,2.778,-0.222,0.0,0.0,,
18.7,11.0,9.76,10.0,14.29,67.77,46.38,3.056,2.778,-0.222,0.0,0.0,,
18.75,10.98,10.23,10.0,14.28,67.92,46.52,3.05,2.778,-0.111,0.0,0.0,,
18.8,10.96,9.76,10.0,14.26,68.08,46.66,3.044,2.778,-0.111,0.0,0.0,,
18.85,10.98,10.23,10.0,14.25,68.23,46.8,3.05,2.778,0.111,0.0,0.0,,
18.9,11.02,9.76,10.0,14.23,68.38,46.94,3.061,2.778,0.222,0.0,0.0,,
18.95,11.07,10.23,10.0,14.22,68.53,47.08,3.075,2.778,0.278,0.0,0.0,,
19.0,11.11,9.76,10.0,14.2,68.69,47.22,3.086,2.778,0.222,0.0,0.0,,
19.05,11.1,10.23,10.0,14.19,68.84,47.36,3.083,2.778,-0.056,0.0,0.0,,
19.1,11.04,9.76,10.0,14.17,69.0,47.49,3.067,2.778,-0.333,0.0,0.0,,
19.15,10.95,10.23,10.0,14.16,69.15,47.63,3.042,2.778,-0.5,0.0,0.0,,
19.2,10.83,9.76,10.0,14.15,69.3,47.77,3.008,2.778,-0.667,0.0,0.0,,
19.25,10.71,10.23,10.0,14.14,69.45,47.91,2.975,2.778,-0.667,0.0,0.0,,
19.3,10.61,9.76,10.0,14.13,69.6,48.05,2.947,2.778,-0.556,0.0,0.0,,
19.35,10.55,10.23,10.0,14.12,69.74,48.19,2.931,2.778,-0.333,0.0,0.0,,
19.4,10.53,9.76,10.0,14.11,69.89,48.33,2.925,2.778,-0.111,0.0,0.0,,
19.45,10.53,10.23,10.0,14.11,70.04,48.47,2.925,2.778,0.0,0.0,0.0,,
19.5,10.57,9.76,10.0,14.1,70.18,48.6,2.936,2.778,0.222,0.0,0.0,,
19.55,10.61,10.23,10.0,14.09,70.33,48.75,2.947,2.778,0.222,0.0,0.0,,
19.6,10.66,9.76,10.0,14.08,70.48,48.88,2.961,2.778,0.278,0.0,0.0,,
19.65,10.7,10.23,10.0,14.07,70.63,49.02,2.972,2.778,0.222,0.0,0.0,,
19.7,10.73,9.76,10.0,14.06,70.78,49.16,2.981,2.778,0.167,0.0,0.0,,
19.75,10.76,10.23,10.0,14.05,70.92,49.3,2.989,2.778,0.167,0.0,0.0,,
19.8,10.8,9.76,10.0,14.04,71.07,49.44,3.0,2.778,0.222,0.0,0.0,,
19.85,10.83,10.23,10.0,14.03,71.22,49.58,3.008,2.778,0.167,0.0,0.0,,
19.9,10.85,9.76,10.0,14.02,71.38,49.72,3.014,2.778,0.111,0.0,0.0,,
19.95,10.85,10.23,10.0,14.01,71.53,49.86,3.014,2.778,0.0,0.0,0.0,,
20.0,10.82,9.76,10.0,13.99,71.68,49.99,3.006,2.778,-0.167,0.0,0.0,,
20.05,10.77,10.23,10.0,13.99,71.83,50.13,2.992,2.778,-0.278,0.0,0.0,,
20.1,10.7,9.76,10.0,13.97,71.98,50.27,2.972,2.778,-0.389,0.0,0.0,,
20.15,10.62,10.23,10.0,13.97,72.12,50.41,2.95,2.778,-0.444,0.0,0.0,,
20.2,10.54,9.76,10.0,13.96,72.27,50.55,2.928,2.778,-0.444,0.0,0.0,,
20.25,10.46,10.23,10.0,13.95,72.42,50.69,2.906,2.778,-0.444,0.0,0.0,,
20.3,10.39,9.76,10.0,13.94,72.56,50.83,2.886,2.778,-0.389,0.0,0.0,,
20.35,10.34,10.23,10.0,13.94,72.7,50.97,2.872,2.778,-0.278,0.0,0.0,,
20.4,10.32,9.76,10.0,13.93,72.85,51.1,2.867,2.778,-0.111,0.0,0.0,,
20.45,10.33,10.23,10.0,13.93,72.99,51.25,2.869,2.778,0.056,0.0,0.0,,
20.5,10.36,9.76,10.0,13.93,73.13,51.38,2.878,2.778,0.167,0.0,0.0,,
20.55,10.42,10.23,10.0,13.92,73.28,51.52,2.894,2.778,0.333,0.0,0.0,,
20.6,10.49,9.76,10.0,13.91,73.42,51.66,2.914,2.778,0.389,0.0,0.0,,
20.65,10.56,10.23,10.0,13.91,73.57,51.8,2.933,2.778,0.389,0.0,0.0,,
20.7,10.63,9.76,10.0,13.9,73.72,51.94,2.953,2.778,0.389,0.0,0.0,,
20.75,10.67,10.23,10.0,13.89,73.87,52.08,2.964,2.778,0.222,0.0,0.0,,
20.8,10.67,9.76,10.0,13.88,74.01,52.22,2.964,2.778,0.0,0.0,0.0,,
20.85,10.65,10.23,10.0,13.87,74.16,52.36,2.958,2.778,-0.111,0.0,0.0,,
20.9,10.61,9.76,10.0,13.86,74.31,52.49,2.947,2.778,-0.222,0.0,0.0,,
20.95,10.55,10.23,10.0,13.85,74.46,52.63,2.931,2.778,-0.333,0.0,0.0,,
21.0,10.48,9.76,10.0,13.85,74.6,52.77,2.911,2.778,-0.389,0.0,0.0,,
21.05,10.41,10.23,10.0,13.84,74.75,52.91,2.892,2.778,-0.389,0.0,0.0,,
21.1,10.35,9.76,10.0,13.83,74.89,53.05,2.875,2.778,-0.333,0.0,0.0,,
21.15,10.32,10.23,10.0,13.83,75.04,53.19,2.867,2.778,-0.167,0.0,0.0,,
21.2,10.29,9.76,10.0,13.83,75.18,53.33,2.858,2.778,-0.167,0.0,0.0,,
21.25,10.26,10.23,10.0,13.82,75.32,53.47,2.85,2.778,-0.167,0.0,0.0,,
21.3,10.23,9.76,10.0,13.82,75.46,53.6,2.842,2.778,-0.167,0.0,0.0,,
21.35,10.21,10.23,10.0,13.82,75.61,53.75,2.836,2.778,-0.111,0.0,0.0,,
21.4,10.19,9.76,10.0,13.81,75.75,53.88,2.831,2.778,-0.111,0.0,0.0,,
21.45,10.19,10.23,10.0,13.81,75.89,54.02,2.831,2.778,0.0,0.0,0.0,,
21.5,10.21,9.76,10.0,13.81,76.03,54.16,2.836,2.778,0.111,0.0,0.0,,
21.55,10.24,10.23,10.0,13.81,76.17,54.3,2.844,2.778,0.167,0.0,0.0,,
21.6,10.29,9.76,10.0,13.8,76.31,54.44,2.858,2.778,0.278,0.0,0.0,,
21.65,10.35,10.23,10.0,13.8,76.46,54.58,2.875,2.778,0.333,0.0,0.0,,
21.7,10.42,9.76,10.0,13.79,76.6,54.72,2.894,2.778,0.389,0.0,0.0,,
21.75,10.49,10.23,10.0,13.79,76.75,54.86,2.914,2.778,0.389,0.0,0.0,,
21.8,10.53,9.76,10.0,13.78,76.89,54.99,2.925,2.778,0.222,0.0,0.0,,
21.85,10.55,10.23,10.0,13.77,77.04,55.13,2.931,2.778,0.111,0.0,0.0,,
21.9,10.54,9.76,10.0,13.76,77.19,55.27,2.928,2.778,-0.056,0.0,0.0,,
21.95,10.51,10.23,10.0,13.76,77.33,55.41,2.919,2.778,-0.167,0.0,0.0,,
22.0,10.47,9.76,10.0,13.75,77.48,55.55,2.908,2.778,-0.222,0.0,0.0,,
22.05,10.42,10.23,10.0,13.74,77.62,55.69,2.894,2.778,-0.278,0.0,0.0,,
22.1,10.37,9.76,10.0,13.74,77.77,55.83,2.881,2.778,-0.278,0.0,0.0,,
22.15,10.31,10.23,10.0,13.73,77.91,55.97,2.864,2.778,-0.333,0.0,0.0,,
22.2,10.25,9.76,10.0,13.73,78.05,56.1,2.847,2.778,-0.333,0.0,0.0,,
22.25,10.19,10.23,10.0,13.73,78.2,56.25,2.831,2.778,-0.333,0.0,0.0,,
22.3,10.14,9.76,10.0,13.72,78.34,56.38,2.817,2.778,-0.278,0.0,0.0,,
22.35,10.09,10.23,10.0,13.72,78.48,56.52,2.803,2.778,-0.278,0.0,0.0,,
22.4,10.04,9.76,10.0,13.72,78.62,56.66,2.789,2.778,-0.278,0.0,0.0,,
22.45,9.98,10.23,10.0,13.72,78.76,56.8,2.772,2.778,-0.333,0.0,0.0,,
22.5,9.95,9.76,10.0,13.72,78.89,56.94,2.764,2.778,-0.167,0.0,0.0,,
22.55,9.95,10.23,10.0,13.72,79.03,57.08,2.764,2.778,0.0,0.0,0.0,,
22.6,9.95,9.76,10.0,13.72,79.17,57.22,2.764,2.778,0.0,0.0,0.0,,
22.65,9.97,10.23,10.0,13.73,79.31,57.36,2.769,2.778,0.111,0.0,0.0,,
22.7,10.01,9.76,10.0,13.72,79.45,57.49,2.781,2.778,0.222,0.0,0.0,,
22.75,10.04,10.23,10.0,13.72,79.59,57.63,2.789,2.778,0.167,0.0,0.0,,
22.8,10.07,9.76,10.0,13.72,79.73,57.77,2.797,2.778,0.167,0.0,0.0,,
22.85,10.1,10.23,10.0,13.72,79.87,57.91,2.806,2.778,0.167,0.0,0.0,,
22.9,10.13,9.76,10.0,13.72,80.01,58.05,2.814,2.778,0.167,0.0,0.0,,
22.95,10.17,10.23,10.0,13.72,80.15,58.19,2.825,2.778,0.222,0.0,0.0,,
23.0,10.22,9.76,10.0,13.71,80.29,58.33,2.839,2.778,0.278,0.0,0.0,,
23.05,10.27,10.23,10.0,13.71,80.43,58.47,2.853,2.778,0.278,0.0,0.0,,
23.1,10.33,9.76,10.0,13.71,80.58,58.6,2.869,2.778,0.333,0.0,0.0,,
23.15,10.39,10.23,10.0,13.7,80.72,58.75,2.886,2.778,0.333,0.0,0.0,,
23.2,10.4,9.76,10.0,13.69,80.86,58.88,2.889,2.778,0.056,0.0,0.0,,
23.25,10.37,10.23,10.0,13.69,81.01,59.02,2.881,2.778,-0.167,0.0,0.0,,
23.3,10.31,9.76,10.0,13.68,81.15,59.16,2.864,2.778,-0.333,0.0,0.0,,
23.35,10.23,10.23,10.0,13.68,81.29,59.3,2.842,2.778,-0.444,0.0,0.0,,
23.4,10.14,9.76,10.0,13.68,81.44,59.44,2.817,2.778,-0.5,0.0,0.0,,
23.45,10.05,10.23,10.0,13.68,81.58,59.58,2.792,2.778,-0.5,0.0,0.0,,
23.5,9.98,9.76,10.0,13.68,81.71,59.72,2.772,2.778,-0.389,0.0,0.0,,
23.55,9.95,10.23,10.0,13.68,81.85,59.86,2.764,2.778,-0.167,0.0,0.0,,
23.6,9.97,9.76,10.0,13.68,81.99,59.99,2.769,2.778,0.111,0.0,0.0,,
23.65,10.03,10.23,10.0,13.68,82.13,60.13,2.786,2.778,0.333,0.0,0.0,,
23.7,10.11,9.76,10.0,13.68,82.27,60.27,2.808,2.778,0.444,0.0,0.0,,
23.75,10.21,10.23,10.0,13.68,82.41,60.41,2.836,2.778,0.556,0.0,0.0,,
23.8,10.31,9.76,10.0,13.67,82.55,60.55,2.864,2.778,0.556,0.0,0.0,,
23.85,10.39,10.23,10.0,13.67,82.7,60.69,2.886,2.778,0.444,0.0,0.0,,
23.9,10.44,9.76,10.0,13.66,82.84,60.83,2.9,2.778,0.278,0.0,0.0,,
23.95,10.46,10.23,10.0,13.66,82.99,60.97,2.906,2.778,0.111,0.0,0.0,,
24.0,10.46,9.76,10.0,13.65,83.13,61.1,2.906,2.778,0.0,0.0,0.0,,
24.05,10.44,10.23,10.0,13.64,83.28,61.24,2.9,2.778,-0.111,0.0,0.0,,
24.1,10.4,9.76,10.0,13.64,83.42,61.38,2.889,2.778,-0.222,0.0,0.0,,
24.15,10.36,10.23,10.0,13.63,83.57,61.52,2.878,2.778,-0.222,0.0,0.0,,
24.2,10.31,9.76,10.0,13.63,83.71,61.66,2.864,2.778,-0.278,0.0,0.0,,
24.25,10.27,10.23,10.0,13.62,83.85,61.8,2.853,2.778,-0.222,0.0,0.0,,
24.3,10.23,9.76,10.0,13.62,84.0,61.94,2.842,2.778,-0.222,0.0,0.0,,
24.35,10.2,10.23,10.0,13.62,84.14,62.08,2.833,2.778,-0.167,0.0,0.0,,
24.4,10.16,9.76,10.0,13.61,84.28,62.22,2.822,2.778,-0.222,0.0,0.0,,
24.45,10.12,10.23,10.0,13.61,84.42,62.36,2.811,2.778,-0.222,0.0,0.0,,
24.5,10.06,9.76,10.0,13.61,84.56,62.49,2.794,2.778,-0.333,0.0,0.0,,
24.55,10.01,10.23,10.0,13.61,84.7,62.63,2.781,2.778,-0.278,0.0,0.0,,
24.6,9.97,9.76,10.0,13.61,84.84,62.77,2.769,2.778,-0.222,0.0,0.0,,
24.65,9.95,10.23,10.0,13.61,84.98,62.91,2.764,2.778,-0.111,0.0,0.0,,
24.7,9.96,9.76,10.0,13.61,85.11,63.05,2.767,2.778,0.056,0.0,0.0,,
24.75,10.0,10.23,10.0,13.61,85.25,63.19,2.778,2.778,0.222,0.0,0.0,,
24.8,10.05,9.76,10.0,13.61,85.39,63.33,2.792,2.778,0.278,0.0,0.0,,
24.85,10.11,10.23,10.0,13.61,85.53,63.47,2.808,2.778,0.333,0.0,0.0,,
24.9,10.18,9.76,10.0,13.61,85.67,63.6,2.828,2.778,0.389,0.0,0.0,,
24.95,10.24,10.23,10.0,13.61,85.82,63.74,2.844,2.778,0.333,0.0,0.0,,
25.0,10.29,9.76,10.0,13.6,85.96,63.88,2.858,2.778,0.278,0.0,0.0,,
25.05,10.32,10.23,10.0,13.6,86.1,64.02,2.867,2.778,0.167,0.0,0.0,,
25.1,10.32,9.76,10.0,13.59,86.24,64.16,2.867,2.778,0.0,0.0,0.0,,
25.15,10.29,10.23,10.0,13.59,86.39,64.3,2.858,2.778,-0.167,0.0,0.0,,
25.2,10.24,9.76,10.0,13.58,86.53,64.44,2.844,2.778,-0.278,0.0,0.0,,
25.25,10.17,10.23,10.0,13.58,86.67,64.58,2.825,2.778,-0.389,0.0,0.0,,
25.3,10.1,9.76,10.0,13.58,86.81,64.72,2.806,2.778,-0.389,0.0,0.0,,
25.35,10.03,10.23,10.0,13.58,86.95,64.86,2.786,2.778,-0.389,0.0,0.0,,
25.4,9.98,9.76,10.0,13.58,87.09,64.99,2.772,2.778,-0.278,0.0,0.0,,
25.45,9.95,10.23,10.0,13.58,87.23,65.13,2.764,2.778,-0.167,0.0,0.0,,
25.5,9.94,9.76,10.0,13.58,87.37,65.27,2.761,2.778,-0.056,0.0,0.0,,
25.55,9.96,10.23,10.0,13.58,87.51,65.41,2.767,2.778,0.111,0.0,0.0,,
25.6,10.01,9.76,10.0,13.58,87.64,65.55,2.781,2.778,0.278,0.0,0.0,,
25.65,10.08,10.23,10.0,13.58,87.78,65.69,2.8,2.778,0.389,0.0,0.0,,
25.7,10.14,9.76,10.0,13.58,87.92,65.83,2.817,2.778,0.333,0.0,0.0,,
25.75,10.19,10.23,10.0,13.58,88.07,65.97,2.831,2.778,0.278,0.0,0.0,,
25.8,10.2,9.76,10.0,13.57,88.21,66.1,2.833,2.778,0.056,0.0,0.0,,
25.85,10.18,10.23,10.0,13.57,88.35,66.24,2.828,2.778,-0.111,0.0,0.0,,
25.9,10.16,9.76,10.0,13.57,88.49,66.38,2.822,2.778,-0.111,0.0,0.0,,
25.95,10.13,10.23,10.0,13.57,88.63,66.52,2.814,2.778,-0.167,0.0,0.0,,
26.0,10.11,9.76,10.0,13.56,88.77,66.66,2.808,2.778,-0.111,0.0,0.0,,
26.05,10.07,10.23,10.0,13.57,88.91,66.8,2.797,2.778,-0.222,0.0,0.0,,
26.1,10.03,9.76,10.0,13.56,89.05,66.94,2.786,2.778,-0.222,0.0,0.0,,
26.15,9.98,10.23,10.0,13.57,89.19,67.08,2.772,2.778,-0.278,0.0,0.0,,
26.2,9.94,9.76,10.0,13.56,89.33,67.22,2.761,2.778,-0.222,0.0,0.0,,
26.25,9.9,10.23,10.0,13.57,89.47,67.36,2.75,2.778,-0.222,0.0,0.0,,
26.3,9.86,9.76,10.0,13.57,89.6,67.49,2.739,2.778,-0.222,0.0,0.0,,
26.35,9.83,10.23,10.0,13.57,89.74,67.63,2.731,2.778,-0.167,0.0,0.0,,
26.4,9.81,9.76,10.0,13.57,89.88,67.77,2.725,2.778,-0.111,0.0,0.0,,
26.45,9.81,10.23,10.0,13.58,90.01,67.91,2.725,2.778,0.0,0.0,0.0,,
26.5,9.81,9.76,10.0,13.58,90.15,68.05,2.725,2.778,0.0,0.0,0.0,,
26.55,9.81,10.23,10.0,13.58,90.29,68.19,2.725,2.778,0.0,0.0,0.0,,
26.6,9.81,9.76,10.0,13.58,90.42,68.33,2.725,2.778,0.0,0.0,0.0,,
26.65,9.83,10.23,10.0,13.59,90.56,68.47,2.731,2.778,0.111,0.0,0.0,,
26.7,9.85,9.76,10.0,13.59,90.69,68.6,2.736,2.778,0.111,0.0,0.0,,
26.75,9.89,10.23,10.0,13.59,90.83,68.74,2.747,2.778,0.222,0.0,0.0,,
26.8,9.93,9.76,10.0,13.59,90.97,68.88,2.758,2.778,0.222,0.0,0.0,,
26.85,9.96,10.23,10.0,13.59,91.11,69.02,2.767,2.778,0.167,0.0,0.0,,
26.9,9.99,9.76,10.0,13.59,91.25,69.16,2.775,2.778,0.167,0.0,0.0,,
26.95,10.01,10.23,10.0,13.59,91.39,69.3,2.781,2.778,0.111,0.0,0.0,,
27.0,10.02,9.76,10.0,13.59,91.52,69.44,2.783,2.778,0.056,0.0,0.0,,
27.05,10.03,10.23,10.0,13.59,91.66,69.58,2.786,2.778,0.056,0.0,0.0,,
27.1,10.03,9.76,10.0,13.59,91.8,69.72,2.786,2.778,0.0,0.0,0.0,,
