Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
13.55,18.81,9.76,10.0,21.89,50.27,31.87,5.225,2.778,-0.333,0.0,0.0,,
13.6,18.71,10.23,10.0,21.77,50.53,32.01,5.197,2.778,-0.556,0.0,0.0,,
13.65,18.57,9.76,10.0,21.65,50.79,32.15,5.158,2.778,-0.778,0.0,0.0,,
13.7,18.41,10.23,10.0,21.53,51.05,32.29,5.114,2.778,-0.889,0.0,0.0,,
13.75,18.23,9.76,10.0,21.41,51.3,32.43,5.064,2.778,-1.0,0.0,0.0,,
13.8,18.06,10.23,10.0,21.3,51.55,32.57,5.017,2.778,-0.944,0.0,0.0,,
13.85,17.9,9.76,10.0,21.19,51.8,32.71,4.972,2.778,-0.889,0.0,0.0,,
13.9,17.76,10.23,10.0,21.08,52.05,32.85,4.933,2.778,-0.778,0.0,0.0,,
13.95,17.65,9.76,10.0,20.98,52.29,32.98,4.903,2.778,-0.611,0.0,0.0,,
14.0,17.56,10.23,10.0,20.87,52.54,33.12,4.878,2.778,-0.5,0.0,0.0,,
14.05,17.49,9.76,10.0,20.76,52.78,33.26,4.858,2.778,-0.389,0.0,0.0,,
14.1,17.41,10.23,10.0,20.66,53.02,33.4,4.836,2.778,-0.444,0.0,0.0,,
14.15,17.33,9.76,10.0,20.56,53.26,33.54,4.814,2.778,-0.444,0.0,0.0,,
14.2,17.23,10.23,10.0,20.46,53.5,33.68,4.786,2.778,-0.556,0.0,0.0,,
14.25,17.13,9.76,10.0,20.36,53.74,33.82,4.758,2.778,-0.556,0.0,0.0,,
14.3,17.01,10.23,10.0,20.26,53.98,33.96,4.725,2.778,-0.667,0.0,0.0,,
14.35,16.85,9.76,10.0,20.16,54.22,34.09,4.681,2.778,-0.889,0.0,0.0,,
14.4,16.66,10.23,10.0,20.07,54.45,34.24,4.628,2.778,-1.056,0.0,0.0,,
14.45,16.45,9.76,10.0,19.98,54.68,34.37,4.569,2.778,-1.167,0.0,0.0,,
14.5,16.23,10.23,10.0,19.89,54.9,34.51,4.508,2.778,-1.222,0.0,0.0,,
14.55,16.02,9.76,10.0,19.81,55.13,34.65,4.45,2.778,-1.167,0.0,0.0,,
14.6,15.86,10.23,10.0,19.73,55.35,34.79,4.406,2.778,-0.889,0.0,0.0,,
14.65,15.76,9.76,10.0,19.65,55.57,34.93,4.378,2.778,-0.556,0.0,0.0,,
14.7,15.68,10.23,10.0,19.57,55.79,35.07,4.356,2.778,-0.444,0.0,0.0,,
14.75,15.62,9.76,10.0,19.49,56.0,35.21,4.339,2.778,-0.333,0.0,0.0,,
14.8,15.56,10.23,10.0,19.41,56.22,35.35,4.322,2.778,-0.333,0.0,0.0,,
14.85,15.52,9.76,10.0,19.33,56.44,35.48,4.311,2.778,-0.222,0.0,0.0,,
14.9,15.48,10.23,10.0,19.26,56.65,35.62,4.3,2.778,-0.222,0.0,0.0,,
14.95,15.45,9.76,10.0,19.18,56.87,35.76,4.292,2.778,-0.167,0.0,0.0,,
15.0,15.43,10.23,10.0,19.11,57.08,35.9,4.286,2.778,-0.111,0.0,0.0,,
15.05,15.42,9.76,10.0,19.03,57.29,36.04,4.283,2.778,-0.056,0.0,0.0,,
15.1,15.42,10.23,10.0,18.96,57.51,36.18,4.283,2.778,0.0,0.0,0.0,,
15.15,15.42,9.76,10.0,18.88,57.72,36.32,4.283,2.778,0.0,0.0,0.0,,
15.2,15.42,10.23,10.0,18.81,57.94,36.46,4.283,2.778,0.0,0.0,0.0,,
15.25,15.44,9.76,10.0,18.73,58.15,36.59,4.289,2.778,0.111,0.0,0.0,,
15.3,15.45,10.23,10.0,18.66,58.37,36.74,4.292,2.778,0.056,0.0,0.0,,
15.35,15.44,9.76,10.0,18.58,58.58,36.87,4.289,2.778,-0.056,0.0,0.0,,
15.4,15.4,10.23,10.0,18.5,58.79,37.01,4.278,2.778,-0.222,0.0,0.0,,
15.45,15.34,9.76,10.0,18.43,59.01,37.15,4.261,2.778,-0.333,0.0,0.0,,
15.5,15.25,10.23,10.0,18.36,59.22,37.29,4.236,2.778,-0.5,0.0,0.0,,
15.55,15.15,9.76,10.0,18.28,59.43,37.43,4.208,2.778,-0.556,0.0,0.0,,
15.6,15.05,10.23,10.0,18.21,59.64,37.57,4.181,2.778,-0.556,0.0,0.0,,
15.65,14.96,9.76,10.0,18.14,59.85,37.71,4.156,2.778,-0.5,0.0,0.0,,
15.7,14.87,10.23,10.0,18.08,60.06,37.85,4.131,2.778,-0.5,0.0,0.0,,
15.75,14.78,9.76,10.0,18.01,60.26,37.98,4.106,2.778,-0.5,0.0,0.0,,
15.8,14.69,10.23,10.0,17.94,60.47,38.12,4.081,2.778,-0.5,0.0,0.0,,
15.85,14.62,9.76,10.0,17.88,60.67,38.26,4.061,2.778,-0.389,0.0,0.0,,
15.9,14.57,10.23,10.0,17.81,60.87,38.4,4.047,2.778,-0.278,0.0,0.0,,
15.95,14.54,9.76,10.0,17.75,61.07,38.54,4.039,2.778,-0.167,0.0,0.0,,
16.0,14.51,10.23,10.0,17.69,61.28,38.68,4.031,2.778,-0.167,0.0,0.0,,
16.05,14.47,9.76,10.0,17.62,61.48,38.82,4.019,2.778,-0.222,0.0,0.0,,
16.1,14.44,10.23,10.0,17.56,61.68,38.96,4.011,2.778,-0.167,0.0,0.0,,
16.15,14.41,9.76,10.0,17.5,61.88,39.09,4.003,2.778,-0.167,0.0,0.0,,
16.2,14.37,10.23,10.0,17.44,62.08,39.24,3.992,2.778,-0.222,0.0,0.0,,
16.25,14.31,9.76,10.0,17.38,62.28,39.37,3.975,2.778,-0.333,0.0,0.0,,
16.3,14.23,10.23,10.0,17.32,62.48,39.51,3.953,2.778,-0.444,0.0,0.0,,
16.35,14.12,9.76,10.0,17.26,62.67,39.65,3.922,2.778,-0.611,0.0,0.0,,
16.4,14.0,10.23,10.0,17.21,62.87,39.79,3.889,2.778,-0.667,0.0,0.0,,
16.45,13.88,9.76,10.0,17.15,63.06,39.93,3.856,2.778,-0.667,0.0,0.0,,
16.5,13.79,10.23,10.0,17.1,63.25,40.07,3.831,2.778,-0.5,0.0,0.0,,
16.55,13.74,9.76,10.0,17.05,63.44,40.21,3.817,2.778,-0.278,0.0,0.0,,
16.6,13.74,10.23,10.0,17.0,63.63,40.35,3.817,2.778,0.0,0.0,0.0,,
16.65,13.78,9.76,10.0,16.94,63.83,40.48,3.828,2.778,0.222,0.0,0.0,,
16.7,13.85,10.23,10.0,16.89,64.02,40.62,3.847,2.778,0.389,0.0,0.0,,
16.75,13.94,9.76,10.0,16.84,64.21,40.76,3.872,2.778,0.5,0.0,0.0,,
16.8,14.02,10.23,10.0,16.78,64.41,40.9,3.894,2.778,0.444,0.0,0.0,,
16.85,14.07,9.76,10.0,16.72,64.6,41.04,3.908,2.778,0.278,0.0,0.0,,
16.9,14.06,10.23,10.0,16.67,64.8,41.18,3.906,2.778,-0.056,0.0,0.0,,
16.95,13.99,9.76,10.0,16.61,64.99,41.32,3.886,2.778,-0.389,0.0,0.0,,
17.0,13.87,10.23,10.0,16.56,65.18,41.46,3.853,2.778,-0.667,0.0,0.0,,
17.05,13.71,9.76,10.0,16.5,65.38,41.59,3.808,2.778,-0.889,0.0,0.0,,
17.1,13.54,10.23,10.0,16.46,65.56,41.73,3.761,2.778,-0.944,0.0,0.0,,
17.15,13.39,9.76,10.0,16.41,65.75,41.87,3.719,2.778,-0.833,0.0,0.0,,
17.2,13.27,10.23,10.0,16.36,65.94,42.01,3.686,2.778,-0.667,0.0,0.0,,
17.25,13.17,9.76,10.0,16.32,66.12,42.15,3.658,2.778,-0.556,0.0,0.0,,
17.3,13.1,10.23,10.0,16.27,66.3,42.29,3.639,2.778,-0.389,0.0,0.0,,
17.35,13.05,9.76,10.0,16.23,66.48,42.43,3.625,2.778,-0.278,0.0,0.0,,
17.4,13.01,10.23,10.0,16.19,66.66,42.57,3.614,2.778,-0.222,0.0,0.0,,
17.45,12.97,9.76,10.0,16.15,66.84,42.71,3.603,2.778,-0.222,0.0,0.0,,
17.5,12.93,10.23,10.0,16.11,67.02,42.85,3.592,2.778,-0.222,0.0,0.0,,
17.55,12.88,9.76,10.0,16.07,67.2,42.98,3.578,2.778,-0.278,0.0,0.0,,
17.6,12.83,10.23,10.0,16.03,67.38,43.12,3.564,2.778,-0.278,0.0,0.0,,
17.65,12.75,9.76,10.0,15.99,67.56,43.26,3.542,2.778,-0.444,0.0,0.0,,
17.7,12.65,10.23,10.0,15.95,67.74,43.4,3.514,2.778,-0.556,0.0,0.0,,
17.75,12.54,9.76,10.0,15.91,67.91,43.54,3.483,2.778,-0.611,0.0,0.0,,
17.8,12.44,10.23,10.0,15.88,68.08,43.68,3.456,2.778,-0.556,0.0,0.0,,
17.85,12.4,9.76,10.0,15.85,68.26,43.82,3.444,2.778,-0.222,0.0,0.0,,
17.9,12.39,10.23,10.0,15.81,68.43,43.96,3.442,2.778,-0.056,0.0,0.0,,
17.95,12.4,9.76,10.0,15.78,68.6,44.09,3.444,2.778,0.056,0.0,0.0,,
18.0,12.43,10.23,10.0,15.75,68.77,44.23,3.453,2.778,0.167,0.0,0.0,,
18.05,12.47,9.76,10.0,15.71,68.95,44.37,3.464,2.778,0.222,0.0,0.0,,
18.1,12.51,10.23,10.0,15.68,69.12,44.51,3.475,2.778,0.222,0.0,0.0,,
18.15,12.54,9.76,10.0,15.64,69.29,44.65,3.483,2.778,0.167,0.0,0.0,,
18.2,12.56,10.23,10.0,15.61,69.47,44.79,3.489,2.778,0.111,0.0,0.0,,
18.25,12.56,9.76,10.0,15.57,69.64,44.93,3.489,2.778,0.0,0.0,0.0,,
18.3,12.53,10.23,10.0,15.54,69.82,45.07,3.481,2.778,-0.167,0.0,0.0,,
18.35,12.47,9.76,10.0,15.5,69.99,45.21,3.464,2.778,-0.333,0.0,0.0,,
18.4,12.39,10.23,10.0,15.47,70.16,45.35,3.442,2.778,-0.444,0.0,0.0,,
18.45,12.29,9.76,10.0,15.43,70.33,45.48,3.414,2.778,-0.556,0.0,0.0,,
18.5,12.18,10.23,10.0,15.41,70.5,45.62,3.383,2.778,-0.611,0.0,0.0,,
18.55,12.07,9.76,10.0,15.37,70.67,45.76,3.353,2.778,-0.611,0.0,0.0,,
18.6,11.99,10.23,10.0,15.35,70.84,45.9,3.331,2.778,-0.444,0.0,0.0,,
18.65,11.93,9.76,10.0,15.32,71.0,46.04,3.314,2.778,-0.333,0.0,0.0,,
18.7,11.9,10.23,10.0,15.29,71.17,46.18,3.306,2.778,-0.167,0.0,0.0,,
18.75,11.9,9.76,10.0,15.27,71.34,46.32,3.306,2.778,0.0,0.0,0.0,,
18.8,11.93,10.23,10.0,15.24,71.5,46.46,3.314,2.778,0.167,0.0,0.0,,
18.85,11.98,9.76,10.0,15.21,71.67,46.59,3.328,2.778,0.278,0.0,0.0,,
18.9,12.05,10.23,10.0,15.19,71.83,46.73,3.347,2.778,0.389,0.0,0.0,,
18.95,12.11,9.76,10.0,15.15,72.0,46.87,3.364,2.778,0.333,0.0,0.0,,
19.0,12.14,10.23,10.0,15.13,72.17,47.01,3.372,2.778,0.167,0.0,0.0,,
19.05,12.13,9.76,10.0,15.1,72.34,47.15,3.369,2.778,-0.056,0.0,0.0,,
19.1,12.06,10.23,10.0,15.07,72.51,47.29,3.35,2.778,-0.389,0.0,0.0,,
19.15,11.96,9.76,10.0,15.04,72.67,47.43,3.322,2.778,-0.556,0.0,0.0,,
19.2,11.84,10.23,10.0,15.01,72.84,47.57,3.289,2.778,-0.667,0.0,0.0,,
19.25,11.7,9.76,10.0,14.99,73.0,47.71,3.25,2.778,-0.778,0.0,0.0,,
19.3,11.55,10.23,10.0,14.97,73.16,47.85,3.208,2.778,-0.833,0.0,0.0,,
19.35,11.42,9.76,10.0,14.95,73.32,47.98,3.172,2.778,-0.722,0.0,0.0,,
19.4,11.33,10.23,10.0,14.93,73.48,48.12,3.147,2.778,-0.5,0.0,0.0,,
19.45,11.3,9.76,10.0,14.91,73.64,48.26,3.139,2.778,-0.167,0.0,0.0,,
19.5,11.33,10.23,10.0,14.89,73.79,48.4,3.147,2.778,0.167,0.0,0.0,,
19.55,11.39,9.76,10.0,14.87,73.95,48.54,3.164,2.778,0.333,0.0,0.0,,
19.6,11.47,10.23,10.0,14.85,74.11,48.68,3.186,2.778,0.444,0.0,0.0,,
19.65,11.55,9.76,10.0,14.83,74.27,48.82,3.208,2.778,0.444,0.0,0.0,,
19.7,11.62,10.23,10.0,14.81,74.43,48.96,3.228,2.778,0.389,0.0,0.0,,
19.75,11.68,9.76,10.0,14.79,74.59,49.09,3.244,2.778,0.333,0.0,0.0,,
19.8,11.71,10.23,10.0,14.76,74.76,49.23,3.253,2.778,0.167,0.0,0.0,,
19.85,11.72,9.76,10.0,14.74,74.92,49.37,3.256,2.778,0.056,0.0,0.0,,
19.9,11.69,10.23,10.0,14.72,75.08,49.51,3.247,2.778,-0.167,0.0,0.0,,
19.95,11.63,9.76,10.0,14.69,75.24,49.65,3.231,2.778,-0.333,0.0,0.0,,
20.0,11.56,10.23,10.0,14.67,75.41,49.79,3.211,2.778,-0.389,0.0,0.0,,
20.05,11.49,9.76,10.0,14.65,75.57,49.93,3.192,2.778,-0.389,0.0,0.0,,
20.1,11.41,10.23,10.0,14.63,75.72,50.07,3.169,2.778,-0.444,0.0,0.0,,
20.15,11.33,9.76,10.0,14.61,75.88,50.21,3.147,2.778,-0.444,0.0,0.0,,
20.2,11.25,10.23,10.0,14.59,76.04,50.35,3.125,2.778,-0.444,0.0,0.0,,
20.25,11.19,9.76,10.0,14.57,76.19,50.48,3.108,2.778,-0.333,0.0,0.0,,
20.3,11.17,10.23,10.0,14.56,76.35,50.62,3.103,2.778,-0.111,0.0,0.0,,
20.35,11.18,9.76,10.0,14.54,76.5,50.76,3.106,2.778,0.056,0.0,0.0,,
20.4,11.21,10.23,10.0,14.53,76.66,50.9,3.114,2.778,0.167,0.0,0.0,,
20.45,11.26,9.76,10.0,14.51,76.82,51.04,3.128,2.778,0.278,0.0,0.0,,
20.5,11.31,10.23,10.0,14.49,76.97,51.18,3.142,2.778,0.278,0.0,0.0,,
20.55,11.35,9.76,10.0,14.47,77.13,51.32,3.153,2.778,0.222,0.0,0.0,,
20.6,11.36,10.23,10.0,14.45,77.29,51.46,3.156,2.778,0.056,0.0,0.0,,
20.65,11.34,9.76,10.0,14.43,77.45,51.59,3.15,2.778,-0.111,0.0,0.0,,
20.7,11.28,10.23,10.0,14.42,77.6,51.73,3.133,2.778,-0.333,0.0,0.0,,
20.75,11.21,9.76,10.0,14.4,77.76,51.87,3.114,2.778,-0.389,0.0,0.0,,
20.8,11.12,10.23,10.0,14.38,77.91,52.01,3.089,2.778,-0.5,0.0,0.0,,
20.85,11.03,9.76,10.0,14.37,78.07,52.15,3.064,2.778,-0.5,0.0,0.0,,
20.9,10.94,10.23,10.0,14.36,78.22,52.29,3.039,2.778,-0.5,0.0,0.0,,
20.95,10.87,9.76,10.0,14.34,78.37,52.43,3.019,2.778,-0.389,0.0,0.0,,
21.0,10.84,10.23,10.0,14.33,78.52,52.57,3.011,2.778,-0.167,0.0,0.0,,
21.05,10.85,9.76,10.0,14.32,78.67,52.71,3.014,2.778,0.056,0.0,0.0,,
21.1,10.9,10.23,10.0,14.31,78.82,52.85,3.028,2.778,0.278,0.0,0.0,,
21.15,10.97,9.76,10.0,14.29,78.98,52.98,3.047,2.778,0.389,0.0,0.0,,
21.2,11.05,10.23,10.0,14.28,79.13,53.12,3.069,2.778,0.444,0.0,0.0,,
21.25,11.13,9.76,10.0,14.26,79.28,53.26,3.092,2.778,0.444,0.0,0.0,,
21.3,11.19,10.23,10.0,14.25,79.44,53.4,3.108,2.778,0.333,0.0,0.0,,
21.35,11.22,9.76,10.0,14.23,79.59,53.54,3.117,2.778,0.167,0.0,0.0,,
21.4,11.19,10.23,10.0,14.22,79.75,53.68,3.108,2.778,-0.167,0.0,0.0,,
21.45,11.12,9.76,10.0,14.2,79.9,53.82,3.089,2.778,-0.389,0.0,0.0,,
21.5,11.02,10.23,10.0,14.18,80.06,53.96,3.061,2.778,-0.556,0.0,0.0,,
21.55,10.9,9.76,10.0,14.17,80.21,54.09,3.028,2.778,-0.667,0.0,0.0,,
21.6,10.78,10.23,10.0,14.16,80.36,54.23,2.994,2.778,-0.667,0.0,0.0,,
21.65,10.7,9.76,10.0,14.15,80.51,54.37,2.972,2.778,-0.444,0.0,0.0,,
21.7,10.64,10.23,10.0,14.14,80.66,54.51,2.956,2.778,-0.333,0.0,0.0,,
21.75,10.61,9.76,10.0,14.13,80.8,54.65,2.947,2.778,-0.167,0.0,0.0,,
21.8,10.63,10.23,10.0,14.12,80.95,54.79,2.953,2.778,0.111,0.0,0.0,,
21.85,10.7,9.76,10.0,14.11,81.1,54.93,2.972,2.778,0.389,0.0,0.0,,
21.9,10.79,10.23,10.0,14.1,81.25,55.07,2.997,2.778,0.5,0.0,0.0,,
21.95,10.89,9.76,10.0,14.09,81.4,55.21,3.025,2.778,0.556,0.0,0.0,,
22.0,10.97,10.23,10.0,14.08,81.55,55.35,3.047,2.778,0.444,0.0,0.0,,
22.05,11.01,9.76,10.0,14.06,81.71,55.48,3.058,2.778,0.222,0.0,0.0,,
22.1,11.0,10.23,10.0,14.05,81.86,55.62,3.056,2.778,-0.056,0.0,0.0,,
22.15,10.94,9.76,10.0,14.04,82.01,55.76,3.039,2.778,-0.333,0.0,0.0,,
22.2,10.83,10.23,10.0,14.03,82.16,55.9,3.008,2.778,-0.611,0.0,0.0,,
22.25,10.69,9.76,10.0,14.01,82.31,56.04,2.969,2.778,-0.778,0.0,0.0,,
22.3,10.54,10.23,10.0,14.01,82.46,56.18,2.928,2.778,-0.833,0.0,0.0,,
22.35,10.41,9.76,10.0,14.0,82.6,56.32,2.892,2.778,-0.722,0.0,0.0,,
22.4,10.31,10.23,10.0,13.99,82.75,56.46,2.864,2.778,-0.556,0.0,0.0,,
22.45,10.26,9.76,10.0,13.99,82.89,56.59,2.85,2.778,-0.278,0.0,0.0,,
22.5,10.26,10.23,10.0,13.99,83.03,56.73,2.85,2.778,0.0,0.0,0.0,,
22.55,10.28,9.76,10.0,13.98,83.17,56.87,2.856,2.778,0.111,0.0,0.0,,
22.6,10.31,10.23,10.0,13.98,83.32,57.01,2.864,2.778,0.167,0.0,0.0,,
22.65,10.34,9.76,10.0,13.97,83.46,57.15,2.872,2.778,0.167,0.0,0.0,,
22.7,10.38,10.23,10.0,13.97,83.61,57.29,2.883,2.778,0.222,0.0,0.0,,
22.75,10.42,9.76,10.0,13.96,83.75,57.43,2.894,2.778,0.222,0.0,0.0,,
22.8,10.45,10.23,10.0,13.96,83.89,57.57,2.903,2.778,0.167,0.0,0.0,,
22.85,10.48,9.76,10.0,13.95,84.04,57.71,2.911,2.778,0.167,0.0,0.0,,
22.9,10.51,10.23,10.0,13.94,84.19,57.85,2.919,2.778,0.167,0.0,0.0,,
22.95,10.52,9.76,10.0,13.94,84.33,57.98,2.922,2.778,0.056,0.0,0.0,,
23.0,10.52,10.23,10.0,13.93,84.48,58.12,2.922,2.778,0.0,0.0,0.0,,
23.05,10.52,9.76,10.0,13.92,84.62,58.26,2.922,2.778,0.0,0.0,0.0,,
23.1,10.51,10.23,10.0,13.92,84.77,58.4,2.919,2.778,-0.056,0.0,0.0,,
23.15,10.5,9.76,10.0,13.91,84.92,58.54,2.917,2.778,-0.056,0.0,0.0,,
23.2,10.49,10.23,10.0,13.9,85.06,58.68,2.914,2.778,-0.056,0.0,0.0,,
23.25,10.49,9.76,10.0,13.89,85.21,58.82,2.914,2.778,0.0,0.0,0.0,,
23.3,10.5,10.23,10.0,13.89,85.35,58.96,2.917,2.778,0.056,0.0,0.0,,
23.35,10.5,9.76,10.0,13.88,85.5,59.09,2.917,2.778,0.0,0.0,0.0,,
23.4,10.49,10.23,10.0,13.87,85.65,59.23,2.914,2.778,-0.056,0.0,0.0,,
23.45,10.47,9.76,10.0,13.87,85.79,59.37,2.908,2.778,-0.111,0.0,0.0,,
23.5,10.45,10.23,10.0,13.86,85.94,59.51,2.903,2.778,-0.111,0.0,0.0,,
23.55,10.42,9.76,10.0,13.85,86.08,59.65,2.894,2.778,-0.167,0.0,0.0,,
23.6,10.38,10.23,10.0,13.85,86.23,59.79,2.883,2.778,-0.222,0.0,0.0,,
23.65,10.33,9.76,10.0,13.84,86.37,59.93,2.869,2.778,-0.278,0.0,0.0,,
23.7,10.26,10.23,10.0,13.84,86.51,60.07,2.85,2.778,-0.389,0.0,0.0,,
23.75,10.19,9.76,10.0,13.84,86.65,60.2,2.831,2.778,-0.389,0.0,0.0,,
23.8,10.12,10.23,10.0,13.84,86.79,60.35,2.811,2.778,-0.389,0.0,0.0,,
23.85,10.08,9.76,10.0,13.83,86.93,60.48,2.8,2.778,-0.222,0.0,0.0,,
23.9,10.07,10.23,10.0,13.83,87.07,60.62,2.797,2.778,-0.056,0.0,0.0,,
23.95,10.12,9.76,10.0,13.83,87.21,60.76,2.811,2.778,0.278,0.0,0.0,,
24.0,10.2,10.23,10.0,13.83,87.36,60.9,2.833,2.778,0.444,0.0,0.0,,
24.05,10.29,9.76,10.0,13.83,87.5,61.04,2.858,2.778,0.5,0.0,0.0,,
24.1,10.4,10.23,10.0,13.82,87.64,61.18,2.889,2.778,0.611,0.0,0.0,,
24.15,10.51,9.76,10.0,13.81,87.79,61.32,2.919,2.778,0.611,0.0,0.0,,
24.2,10.62,10.23,10.0,13.81,87.93,61.46,2.95,2.778,0.611,0.0,0.0,,
24.25,10.7,9.76,10.0,13.8,88.08,61.59,2.972,2.778,0.444,0.0,0.0,,
24.3,10.76,10.23,10.0,13.79,88.23,61.73,2.989,2.778,0.333,0.0,0.0,,
24.35,10.77,9.76,10.0,13.78,88.38,61.87,2.992,2.778,0.056,0.0,0.0,,
24.4,10.74,10.23,10.0,13.77,88.53,62.01,2.983,2.778,-0.167,0.0,0.0,,
24.45,10.69,9.76,10.0,13.75,88.68,62.15,2.969,2.778,-0.278,0.0,0.0,,
24.5,10.61,10.23,10.0,13.75,88.83,62.29,2.947,2.778,-0.444,0.0,0.0,,
24.55,10.53,9.76,10.0,13.74,88.97,62.43,2.925,2.778,-0.444,0.0,0.0,,
24.6,10.46,10.23,10.0,13.73,89.12,62.57,2.906,2.778,-0.389,0.0,0.0,,
24.65,10.4,9.76,10.0,13.73,89.26,62.7,2.889,2.778,-0.333,0.0,0.0,,
24.7,10.35,10.23,10.0,13.72,89.41,62.85,2.875,2.778,-0.278,0.0,0.0,,
24.75,10.29,9.76,10.0,13.72,89.55,62.98,2.858,2.778,-0.333,0.0,0.0,,
24.8,10.25,10.23,10.0,13.71,89.69,63.12,2.847,2.778,-0.222,0.0,0.0,,
24.85,10.22,9.76,10.0,13.71,89.84,63.26,2.839,2.778,-0.167,0.0,0.0,,
24.9,10.22,10.23,10.0,13.71,89.98,63.4,2.839,2.778,0.0,0.0,0.0,,
24.95,10.24,9.76,10.0,13.7,90.12,63.54,2.844,2.778,0.111,0.0,0.0,,
25.0,10.28,10.23,10.0,13.7,90.26,63.68,2.856,2.778,0.222,0.0,0.0,,
25.05,10.31,9.76,10.0,13.7,90.41,63.82,2.864,2.778,0.167,0.0,0.0,,
25.1,10.34,10.23,10.0,13.69,90.55,63.96,2.872,2.778,0.167,0.0,0.0,,
25.15,10.35,9.76,10.0,13.69,90.69,64.09,2.875,2.778,0.056,0.0,0.0,,
25.2,10.34,10.23,10.0,13.68,90.84,64.23,2.872,2.778,-0.056,0.0,0.0,,
25.25,10.31,9.76,10.0,13.68,90.98,64.37,2.864,2.778,-0.167,0.0,0.0,,
25.3,10.25,10.23,10.0,13.67,91.12,64.51,2.847,2.778,-0.333,0.0,0.0,,
25.35,10.2,9.76,10.0,13.67,91.26,64.65,2.833,2.778,-0.278,0.0,0.0,,
25.4,10.15,10.23,10.0,13.67,91.41,64.79,2.819,2.778,-0.278,0.0,0.0,,
25.45,10.12,9.76,10.0,13.67,91.55,64.93,2.811,2.778,-0.167,0.0,0.0,,
25.5,10.1,10.23,10.0,13.67,91.69,65.07,2.806,2.778,-0.111,0.0,0.0,,
25.55,10.09,9.76,10.0,13.66,91.83,65.2,2.803,2.778,-0.056,0.0,0.0,,
25.6,10.11,10.23,10.0,13.66,91.97,65.35,2.808,2.778,0.111,0.0,0.0,,
25.65,10.14,9.76,10.0,13.66,92.11,65.48,2.817,2.778,0.167,0.0,0.0,,
25.7,10.17,10.23,10.0,13.66,92.25,65.62,2.825,2.778,0.167,0.0,0.0,,
25.75,10.18,9.76,10.0,13.66,92.39,65.76,2.828,2.778,0.056,0.0,0.0,,
25.8,10.17,10.23,10.0,13.65,92.53,65.9,2.825,2.778,-0.056,0.0,0.0,,
25.85,10.15,9.76,10.0,13.65,92.67,66.04,2.819,2.778,-0.111,0.0,0.0,,
25.9,10.12,10.23,10.0,13.65,92.81,66.18,2.811,2.778,-0.167,0.0,0.0,,
25.95,10.1,9.76,10.0,13.65,92.95,66.32,2.806,2.778,-0.111,0.0,0.0,,
26.0,10.09,10.23,10.0,13.65,93.09,66.46,2.803,2.778,-0.056,0.0,0.0,,
26.05,10.1,9.76,10.0,13.64,93.23,66.59,2.806,2.778,0.056,0.0,0.0,,
26.1,10.12,10.23,10.0,13.64,93.38,66.73,2.811,2.778,0.111,0.0,0.0,,
26.15,10.16,9.76,10.0,13.64,93.52,66.87,2.822,2.778,0.222,0.0,0.0,,
26.2,10.22,10.23,10.0,13.64,93.66,67.01,2.839,2.778,0.333,0.0,0.0,,
26.25,10.3,9.76,10.0,13.63,93.8,67.15,2.861,2.778,0.444,0.0,0.0,,
26.3,10.38,10.23,10.0,13.63,93.94,67.29,2.883,2.778,0.444,0.0,0.0,,
26.35,10.46,9.76,10.0,13.62,94.09,67.43,2.906,2.778,0.444,0.0,0.0,,
26.4,10.53,10.23,10.0,13.62,94.23,67.57,2.925,2.778,0.389,0.0,0.0,,
26.45,10.57,9.76,10.0,13.61,94.38,67.7,2.936,2.778,0.222,0.0,0.0,,
26.5,10.57,10.23,10.0,13.6,94.53,67.85,2.936,2.778,0.0,0.0,0.0,,
26.55,10.54,9.76,10.0,13.59,94.67,67.98,2.928,2.778,-0.167,0.0,0.0,,
26.6,10.47,10.23,10.0,13.59,94.82,68.12,2.908,2.778,-0.389,0.0,0.0,,
26.65,10.39,9.76,10.0,13.58,94.97,68.26,2.886,2.778,-0.444,0.0,0.0,,
26.7,10.33,10.23,10.0,13.58,95.11,68.4,2.869,2.778,-0.333,0.0,0.0,,
26.75,10.29,9.76,10.0,13.57,95.25,68.54,2.858,2.778,-0.222,0.0,0.0,,
26.8,10.27,10.23,10.0,13.57,95.39,68.68,2.853,2.778,-0.111,0.0,0.0,,
26.85,10.25,9.76,10.0,13.56,95.54,68.82,2.847,2.778,-0.111,0.0,0.0,,
26.9,10.23,10.23,10.0,13.56,95.68,68.96,2.842,2.778,-0.111,0.0,0.0,,
26.95,10.21,9.76,10.0,13.56,95.82,69.09,2.836,2.778,-0.111,0.0,0.0,,
27.0,10.17,10.23,10.0,13.56,95.96,69.23,2.825,2.778,-0.222,0.0,0.0,,
27.05,10.11,9.76,10.0,13.55,96.1,69.37,2.808,2.778,-0.333,0.0,0.0,,
27.1,10.03,10.23,10.0,13.55,96.24,69.51,2.786,2.778,-0.444,0.0,0.0,,
27.15,9.95,9.76,10.0,13.55,96.38,69.65,2.764,2.778,-0.444,0.0,0.0,,
