Time (s),Ego Speed (km/h),Lead Speed (km/h),Smoothed Lead Speed (km/h),Distance Between (m),Ego Distance Covered (m),Lead Vehicle Distance Covered (m),Ego Speed (m/s),Smoothed Lead Speed (m/s),Ego Acceleration (m/s²),Lead Acceleration (m/s²),Lead Acceleration (Theoretical),Lead Braking Distance (m),Braking Phase
13.5,10.24,10.23,10.0,13.78,32.78,31.29,2.844,2.778,0.056,0.0,0.0,,
13.55,10.27,9.76,10.0,13.77,32.92,31.43,2.853,2.778,0.167,0.0,0.0,,
13.6,10.31,10.23,10.0,13.77,33.06,31.57,2.864,2.778,0.222,0.0,0.0,,
13.65,10.36,9.76,10.0,13.76,33.21,31.71,2.878,2.778,0.278,0.0,0.0,,
13.7,10.41,10.23,10.0,13.76,33.35,31.85,2.892,2.778,0.278,0.0,0.0,,
13.75,10.45,9.76,10.0,13.75,33.5,31.98,2.903,2.778,0.222,0.0,0.0,,
13.8,10.47,10.23,10.0,13.75,33.64,32.12,2.908,2.778,0.111,0.0,0.0,,
13.85,10.48,9.76,10.0,13.74,33.79,32.26,2.911,2.778,0.056,0.0,0.0,,
13.9,10.47,10.23,10.0,13.73,33.93,32.4,2.908,2.778,-0.056,0.0,0.0,,
13.95,10.45,9.76,10.0,13.73,34.08,32.54,2.903,2.778,-0.111,0.0,0.0,,
14.0,10.42,10.23,10.0,13.72,34.22,32.68,2.894,2.778,-0.167,0.0,0.0,,
14.05,10.37,9.76,10.0,13.71,34.37,32.82,2.881,2.778,-0.278,0.0,0.0,,
14.1,10.32,10.23,10.0,13.71,34.51,32.96,2.867,2.778,-0.278,0.0,0.0,,
14.15,10.27,9.76,10.0,13.71,34.65,33.09,2.853,2.778,-0.278,0.0,0.0,,
14.2,10.24,10.23,10.0,13.7,34.8,33.24,2.844,2.778,-0.167,0.0,0.0,,
14.25,10.22,9.76,10.0,13.7,34.94,33.37,2.839,2.778,-0.111,0.0,0.0,,
14.3,10.22,10.23,10.0,13.7,35.08,33.51,2.839,2.778,0.0,0.0,0.0,,
14.35,10.22,9.76,10.0,13.69,35.22,33.65,2.839,2.778,0.0,0.0,0.0,,
14.4,10.24,10.23,10.0,13.69,35.36,33.79,2.844,2.778,0.111,0.0,0.0,,
14.45,10.27,9.76,10.0,13.69,35.51,33.93,2.853,2.778,0.167,0.0,0.0,,
14.5,10.3,10.23,10.0,13.68,35.65,34.07,2.861,2.778,0.167,0.0,0.0,,
14.55,10.33,9.76,10.0,13.68,35.79,34.21,2.869,2.778,0.167,0.0,0.0,,
14.6,10.35,10.23,10.0,13.67,35.94,34.35,2.875,2.778,0.111,0.0,0.0,,
14.65,10.36,9.76,10.0,13.67,36.08,34.48,2.878,2.778,0.056,0.0,0.0,,
14.7,10.36,10.23,10.0,13.66,36.22,34.62,2.878,2.778,0.0,0.0,0.0,,
14.75,10.36,9.76,10.0,13.66,36.37,34.76,2.878,2.778,0.0,0.0,0.0,,
14.8,10.35,10.23,10.0,13.65,36.51,34.9,2.875,2.778,-0.056,0.0,0.0,,
14.85,10.33,9.76,10.0,13.65,36.65,35.04,2.869,2.778,-0.111,0.0,0.0,,
14.9,10.29,10.23,10.0,13.65,36.8,35.18,2.858,2.778,-0.222,0.0,0.0,,
14.95,10.25,9.76,10.0,13.64,36.94,35.32,2.847,2.778,-0.222,0.0,0.0,,
15.0,10.19,10.23,10.0,13.64,37.08,35.46,2.831,2.778,-0.333,0.0,0.0,,
15.05,10.14,9.76,10.0,13.63,37.22,35.59,2.817,2.778,-0.278,0.0,0.0,,
15.1,10.11,10.23,10.0,13.63,37.36,35.74,2.808,2.778,-0.167,0.0,0.0,,
15.15,10.08,9.76,10.0,13.63,37.5,35.87,2.8,2.778,-0.167,0.0,0.0,,
15.2,10.07,10.23,10.0,13.63,37.64,36.01,2.797,2.778,-0.056,0.0,0.0,,
15.25,10.1,9.76,10.0,13.63,37.78,36.15,2.806,2.778,0.167,0.0,0.0,,
15.3,10.14,10.23,10.0,13.63,37.92,36.29,2.817,2.778,0.222,0.0,0.0,,
15.35,10.21,9.76,10.0,13.62,38.07,36.43,2.836,2.778,0.389,0.0,0.0,,
15.4,10.27,10.23,10.0,13.62,38.21,36.57,2.853,2.778,0.333,0.0,0.0,,
15.45,10.31,9.76,10.0,13.62,38.35,36.71,2.864,2.778,0.222,0.0,0.0,,
15.5,10.33,10.23,10.0,13.62,38.49,36.85,2.869,2.778,0.111,0.0,0.0,,
15.55,10.33,9.76,10.0,13.61,38.64,36.98,2.869,2.778,0.0,0.0,0.0,,
15.6,10.32,10.23,10.0,13.61,38.78,37.12,2.867,2.778,-0.056,0.0,0.0,,
15.65,10.29,9.76,10.0,13.6,38.92,37.26,2.858,2.778,-0.167,0.0,0.0,,
15.7,10.25,10.23,10.0,13.6,39.07,37.4,2.847,2.778,-0.222,0.0,0.0,,
15.75,10.2,9.76,10.0,13.59,39.21,37.54,2.833,2.778,-0.278,0.0,0.0,,
15.8,10.14,10.23,10.0,13.59,39.35,37.68,2.817,2.778,-0.333,0.0,0.0,,
15.85,10.09,9.76,10.0,13.59,39.49,37.82,2.803,2.778,-0.278,0.0,0.0,,
15.9,10.03,10.23,10.0,13.59,39.63,37.96,2.786,2.778,-0.333,0.0,0.0,,
15.95,9.98,9.76,10.0,13.59,39.77,38.09,2.772,2.778,-0.278,0.0,0.0,,
16.0,9.95,10.23,10.0,13.59,39.91,38.24,2.764,2.778,-0.167,0.0,0.0,,
16.05,9.96,9.76,10.0,13.59,40.05,38.37,2.767,2.778,0.056,0.0,0.0,,
16.1,10.0,10.23,10.0,13.59,40.18,38.51,2.778,2.778,0.222,0.0,0.0,,
16.15,10.06,9.76,10.0,13.59,40.32,38.65,2.794,2.778,0.333,0.0,0.0,,
16.2,10.12,10.23,10.0,13.59,40.46,38.79,2.811,2.778,0.333,0.0,0.0,,
16.25,10.16,9.76,10.0,13.59,40.61,38.93,2.822,2.778,0.222,0.0,0.0,,
16.3,10.18,10.23,10.0,13.59,40.75,39.07,2.828,2.778,0.111,0.0,0.0,,
16.35,10.17,9.76,10.0,13.58,40.89,39.21,2.825,2.778,-0.056,0.0,0.0,,
16.4,10.15,10.23,10.0,13.58,41.03,39.35,2.819,2.778,-0.111,0.0,0.0,,
16.45,10.12,9.76,10.0,13.58,41.17,39.48,2.811,2.778,-0.167,0.0,0.0,,
16.5,10.07,10.23,10.0,13.58,41.31,39.62,2.797,2.778,-0.278,0.0,0.0,,
16.55,10.04,9.76,10.0,13.58,41.45,39.76,2.789,2.778,-0.167,0.0,0.0,,
16.6,10.01,10.23,10.0,13.58,41.59,39.9,2.781,2.778,-0.167,0.0,0.0,,
16.65,9.99,9.76,10.0,13.57,41.73,40.04,2.775,2.778,-0.111,0.0,0.0,,
16.7,9.97,10.23,10.0,13.58,41.87,40.18,2.769,2.778,-0.111,0.0,0.0,,
16.75,9.97,9.76,10.0,13.58,42.0,40.32,2.769,2.778,0.0,0.0,0.0,,
16.8,9.98,10.23,10.0,13.58,42.14,40.46,2.772,2.778,0.056,0.0,0.0,,
16.85,10.01,9.76,10.0,13.58,42.28,40.59,2.781,2.778,0.167,0.0,0.0,,
16.9,10.05,10.23,10.0,13.58,42.42,40.74,2.792,2.778,0.222,0.0,0.0,,
16.95,10.07,9.76,10.0,13.58,42.56,40.87,2.797,2.778,0.111,0.0,0.0,,
17.0,10.07,10.23,10.0,13.58,42.7,41.01,2.797,2.778,0.0,0.0,0.0,,
17.05,10.05,9.76,10.0,13.57,42.84,41.15,2.792,2.778,-0.111,0.0,0.0,,
17.1,10.01,10.23,10.0,13.57,42.98,41.29,2.781,2.778,-0.222,0.0,0.0,,
17.15,9.98,9.76,10.0,13.57,43.12,41.43,2.772,2.778,-0.167,0.0,0.0,,
17.2,9.95,10.23,10.0,13.58,43.26,41.57,2.764,2.778,-0.167,0.0,0.0,,
17.25,9.93,9.76,10.0,13.57,43.39,41.71,2.758,2.778,-0.111,0.0,0.0,,
17.3,9.94,10.23,10.0,13.58,43.53,41.85,2.761,2.778,0.056,0.0,0.0,,
17.35,9.96,9.76,10.0,13.58,43.67,41.98,2.767,2.778,0.111,0.0,0.0,,
17.4,10.01,10.23,10.0,13.58,43.81,42.12,2.781,2.778,0.278,0.0,0.0,,
17.45,10.08,9.76,10.0,13.57,43.95,42.26,2.8,2.778,0.389,0.0,0.0,,
17.5,10.14,10.23,10.0,13.58,44.09,42.4,2.817,2.778,0.333,0.0,0.0,,
17.55,10.19,9.76,10.0,13.57,44.23,42.54,2.831,2.778,0.278,0.0,0.0,,
17.6,10.21,10.23,10.0,13.57,44.37,42.68,2.836,2.778,0.111,0.0,0.0,,
17.65,10.21,9.76,10.0,13.57,44.51,42.82,2.836,2.778,0.0,0.0,0.0,,
17.7,10.21,10.23,10.0,13.56,44.66,42.96,2.836,2.778,0.0,0.0,0.0,,
17.75,10.18,9.76,10.0,13.56,44.8,43.09,2.828,2.778,-0.167,0.0,0.0,,
17.8,10.14,10.23,10.0,13.56,44.94,43.24,2.817,2.778,-0.222,0.0,0.0,,
17.85,10.09,9.76,10.0,13.56,45.08,43.37,2.803,2.778,-0.278,0.0,0.0,,
17.9,10.03,10.23,10.0,13.56,45.22,43.51,2.786,2.778,-0.333,0.0,0.0,,
17.95,9.98,9.76,10.0,13.56,45.36,43.65,2.772,2.778,-0.278,0.0,0.0,,
18.0,9.94,10.23,10.0,13.56,45.5,43.79,2.761,2.778,-0.222,0.0,0.0,,
18.05,9.92,9.76,10.0,13.56,45.63,43.93,2.756,2.778,-0.111,0.0,0.0,,
18.1,9.91,10.23,10.0,13.56,45.77,44.07,2.753,2.778,-0.056,0.0,0.0,,
18.15,9.91,9.76,10.0,13.56,45.91,44.21,2.753,2.778,0.0,0.0,0.0,,
18.2,9.93,10.23,10.0,13.56,46.05,44.35,2.758,2.778,0.111,0.0,0.0,,
18.25,9.97,9.76,10.0,13.56,46.19,44.48,2.769,2.778,0.222,0.0,0.0,,
18.3,10.01,10.23,10.0,13.56,46.32,44.62,2.781,2.778,0.222,0.0,0.0,,
18.35,10.04,9.76,10.0,13.56,46.46,44.76,2.789,2.778,0.167,0.0,0.0,,
18.4,10.06,10.23,10.0,13.56,46.6,44.9,2.794,2.778,0.111,0.0,0.0,,
18.45,10.06,9.76,10.0,13.56,46.74,45.04,2.794,2.778,0.0,0.0,0.0,,
18.5,10.05,10.23,10.0,13.56,46.88,45.18,2.792,2.778,-0.056,0.0,0.0,,
18.55,10.03,9.76,10.0,13.56,47.02,45.32,2.786,2.778,-0.111,0.0,0.0,,
18.6,9.99,10.23,10.0,13.56,47.16,45.46,2.775,2.778,-0.222,0.0,0.0,,
18.65,9.94,9.76,10.0,13.56,47.3,45.59,2.761,2.778,-0.278,0.0,0.0,,
18.7,9.9,10.23,10.0,13.56,47.44,45.74,2.75,2.778,-0.222,0.0,0.0,,
18.75,9.87,9.76,10.0,13.56,47.57,45.87,2.742,2.778,-0.167,0.0,0.0,,
18.8,9.87,10.23,10.0,13.56,47.71,46.01,2.742,2.778,0.0,0.0,0.0,,
18.85,9.89,9.76,10.0,13.56,47.85,46.15,2.747,2.778,0.111,0.0,0.0,,
18.9,9.94,10.23,10.0,13.57,47.99,46.29,2.761,2.778,0.278,0.0,0.0,,
18.95,10.01,9.76,10.0,13.57,48.12,46.43,2.781,2.778,0.389,0.0,0.0,,
19.0,10.08,10.23,10.0,13.57,48.26,46.57,2.8,2.778,0.389,0.0,0.0,,
19.05,10.15,9.76,10.0,13.56,48.4,46.71,2.819,2.778,0.389,0.0,0.0,,
19.1,10.2,10.23,10.0,13.56,48.55,46.85,2.833,2.778,0.278,0.0,0.0,,
19.15,10.23,9.76,10.0,13.56,48.69,46.98,2.842,2.778,0.167,0.0,0.0,,
19.2,10.24,10.23,10.0,13.56,48.83,47.12,2.844,2.778,0.056,0.0,0.0,,
19.25,10.23,9.76,10.0,13.55,48.97,47.26,2.842,2.778,-0.056,0.0,0.0,,
19.3,10.21,10.23,10.0,13.55,49.11,47.4,2.836,2.778,-0.111,0.0,0.0,,
19.35,10.16,9.76,10.0,13.55,49.26,47.54,2.822,2.778,-0.278,0.0,0.0,,
19.4,10.1,10.23,10.0,13.55,49.4,47.68,2.806,2.778,-0.333,0.0,0.0,,
19.45,10.03,9.76,10.0,13.54,49.54,47.82,2.786,2.778,-0.389,0.0,0.0,,
19.5,9.97,10.23,10.0,13.55,49.68,47.96,2.769,2.778,-0.333,0.0,0.0,,
19.55,9.92,9.76,10.0,13.55,49.81,48.09,2.756,2.778,-0.278,0.0,0.0,,
19.6,9.89,10.23,10.0,13.55,49.95,48.23,2.747,2.778,-0.167,0.0,0.0,,
19.65,9.88,9.76,10.0,13.55,50.09,48.37,2.744,2.778,-0.056,0.0,0.0,,
19.7,9.89,10.23,10.0,13.55,50.22,48.51,2.747,2.778,0.056,0.0,0.0,,
19.75,9.93,9.76,10.0,13.55,50.36,48.65,2.758,2.778,0.222,0.0,0.0,,
19.8,9.98,10.23,10.0,13.55,50.5,48.79,2.772,2.778,0.278,0.0,0.0,,
19.85,10.04,9.76,10.0,13.55,50.64,48.93,2.789,2.778,0.333,0.0,0.0,,
19.9,10.1,10.23,10.0,13.55,50.78,49.07,2.806,2.778,0.333,0.0,0.0,,
19.95,10.16,9.76,10.0,13.55,50.92,49.21,2.822,2.778,0.333,0.0,0.0,,
20.0,10.2,10.23,10.0,13.55,51.06,49.35,2.833,2.778,0.222,0.0,0.0,,
20.05,10.22,9.76,10.0,13.54,51.2,49.48,2.839,2.778,0.111,0.0,0.0,,
20.1,10.22,10.23,10.0,13.54,51.35,49.62,2.839,2.778,0.0,0.0,0.0,,
20.15,10.24,9.76,10.0,13.54,51.49,49.76,2.844,2.778,0.111,0.0,0.0,,
20.2,10.25,10.23,10.0,13.53,51.63,49.9,2.847,2.778,0.056,0.0,0.0,,
20.25,10.27,9.76,10.0,13.53,51.77,50.04,2.853,2.778,0.111,0.0,0.0,,
20.3,10.27,10.23,10.0,13.53,51.92,50.18,2.853,2.778,0.0,0.0,0.0,,
20.35,10.25,9.76,10.0,13.52,52.06,50.32,2.847,2.778,-0.111,0.0,0.0,,
20.4,10.22,10.23,10.0,13.52,52.2,50.46,2.839,2.778,-0.167,0.0,0.0,,
20.45,10.18,9.76,10.0,13.52,52.34,50.59,2.828,2.778,-0.222,0.0,0.0,,
20.5,10.12,10.23,10.0,13.52,52.48,50.73,2.811,2.778,-0.333,0.0,0.0,,
20.55,10.06,9.76,10.0,13.51,52.62,50.87,2.794,2.778,-0.333,0.0,0.0,,
20.6,10.0,10.23,10.0,13.51,52.76,51.01,2.778,2.778,-0.333,0.0,0.0,,
20.65,9.95,9.76,10.0,13.51,52.9,51.15,2.764,2.778,-0.278,0.0,0.0,,
20.7,9.92,10.23,10.0,13.52,53.04,51.29,2.756,2.778,-0.167,0.0,0.0,,
20.75,9.91,9.76,10.0,13.51,53.18,51.43,2.753,2.778,-0.056,0.0,0.0,,
20.8,9.9,10.23,10.0,13.52,53.31,51.57,2.75,2.778,-0.056,0.0,0.0,,
20.85,9.89,9.76,10.0,13.52,53.45,51.71,2.747,2.778,-0.056,0.0,0.0,,
20.9,9.9,10.23,10.0,13.52,53.59,51.85,2.75,2.778,0.056,0.0,0.0,,
20.95,9.91,9.76,10.0,13.52,53.73,51.98,2.753,2.778,0.056,0.0,0.0,,
21.0,9.94,10.23,10.0,13.52,53.86,52.12,2.761,2.778,0.167,0.0,0.0,,
21.05,9.98,9.76,10.0,13.52,54.0,52.26,2.772,2.778,0.222,0.0,0.0,,
21.1,10.03,10.23,10.0,13.52,54.14,52.4,2.786,2.778,0.278,0.0,0.0,,
21.15,10.08,9.76,10.0,13.52,54.28,52.54,2.8,2.778,0.278,0.0,0.0,,
21.2,10.12,10.23,10.0,13.52,54.42,52.68,2.811,2.778,0.222,0.0,0.0,,
21.25,10.15,9.76,10.0,13.52,54.56,52.82,2.819,2.778,0.167,0.0,0.0,,
21.3,10.18,10.23,10.0,13.52,54.7,52.96,2.828,2.778,0.167,0.0,0.0,,
21.35,10.18,9.76,10.0,13.51,54.85,53.09,2.828,2.778,0.0,0.0,0.0,,
21.4,10.15,10.23,10.0,13.51,54.99,53.23,2.819,2.778,-0.167,0.0,0.0,,
21.45,10.11,9.76,10.0,13.51,55.13,53.37,2.808,2.778,-0.222,0.0,0.0,,
21.5,10.05,10.23,10.0,13.51,55.27,53.51,2.792,2.778,-0.333,0.0,0.0,,
21.55,9.99,9.76,10.0,13.51,55.41,53.65,2.775,2.778,-0.333,0.0,0.0,,
21.6,9.93,10.23,10.0,13.51,55.54,53.79,2.758,2.778,-0.333,0.0,0.0,,
21.65,9.88,9.76,10.0,13.51,55.68,53.93,2.744,2.778,-0.278,0.0,0.0,,
21.7,9.85,10.23,10.0,13.51,55.82,54.07,2.736,2.778,-0.167,0.0,0.0,,
21.75,9.84,9.76,10.0,13.51,55.95,54.21,2.733,2.778,-0.056,0.0,0.0,,
21.8,9.84,10.23,10.0,13.52,56.09,54.35,2.733,2.778,0.0,0.0,0.0,,
21.85,9.87,9.76,10.0,13.52,56.23,54.48,2.742,2.778,0.167,0.0,0.0,,
21.9,9.91,10.23,10.0,13.52,56.37,54.62,2.753,2.778,0.222,0.0,0.0,,
21.95,9.96,9.76,10.0,13.52,56.5,54.76,2.767,2.778,0.278,0.0,0.0,,
22.0,10.01,10.23,10.0,13.52,56.64,54.9,2.781,2.778,0.278,0.0,0.0,,
22.05,10.07,9.76,10.0,13.52,56.78,55.04,2.797,2.778,0.333,0.0,0.0,,
22.1,10.1,10.23,10.0,13.52,56.92,55.18,2.806,2.778,0.167,0.0,0.0,,
22.15,10.13,9.76,10.0,13.52,57.06,55.32,2.814,2.778,0.167,0.0,0.0,,
22.2,10.14,10.23,10.0,13.52,57.2,55.46,2.817,2.778,0.056,0.0,0.0,,
22.25,10.14,9.76,10.0,13.51,57.34,55.59,2.817,2.778,0.0,0.0,0.0,,
22.3,10.12,10.23,10.0,13.51,57.49,55.73,2.811,2.778,-0.111,0.0,0.0,,
22.35,10.08,9.76,10.0,13.51,57.63,55.87,2.8,2.778,-0.222,0.0,0.0,,
22.4,10.03,10.23,10.0,13.51,57.77,56.01,2.786,2.778,-0.278,0.0,0.0,,
22.45,9.98,9.76,10.0,13.51,57.9,56.15,2.772,2.778,-0.278,0.0,0.0,,
22.5,9.94,10.23,10.0,13.51,58.04,56.29,2.761,2.778,-0.222,0.0,0.0,,
22.55,9.91,9.76,10.0,13.51,58.18,56.43,2.753,2.778,-0.167,0.0,0.0,,
22.6,9.89,10.23,10.0,13.51,58.32,56.57,2.747,2.778,-0.111,0.0,0.0,,
22.65,9.91,9.76,10.0,13.51,58.45,56.71,2.753,2.778,0.111,0.0,0.0,,
22.7,9.96,10.23,10.0,13.52,58.59,56.85,2.767,2.778,0.278,0.0,0.0,,
22.75,10.03,9.76,10.0,13.51,58.73,56.98,2.786,2.778,0.389,0.0,0.0,,
22.8,10.11,10.23,10.0,13.52,58.87,57.12,2.808,2.778,0.444,0.0,0.0,,
22.85,10.2,9.76,10.0,13.51,59.01,57.26,2.833,2.778,0.5,0.0,0.0,,
22.9,10.26,10.23,10.0,13.51,59.16,57.4,2.85,2.778,0.333,0.0,0.0,,
22.95,10.29,9.76,10.0,13.5,59.3,57.54,2.858,2.778,0.167,0.0,0.0,,
23.0,10.28,10.23,10.0,13.5,59.44,57.68,2.856,2.778,-0.056,0.0,0.0,,
23.05,10.24,9.76,10.0,13.5,59.58,57.82,2.844,2.778,-0.222,0.0,0.0,,
23.1,10.18,10.23,10.0,13.5,59.73,57.96,2.828,2.778,-0.333,0.0,0.0,,
23.15,10.1,9.76,10.0,13.49,59.87,58.09,2.806,2.778,-0.444,0.0,0.0,,
23.2,10.03,10.23,10.0,13.49,60.01,58.23,2.786,2.778,-0.389,0.0,0.0,,
23.25,9.96,9.76,10.0,13.49,60.14,58.37,2.767,2.778,-0.389,0.0,0.0,,
23.3,9.91,10.23,10.0,13.49,60.28,58.51,2.753,2.778,-0.278,0.0,0.0,,
23.35,9.87,9.76,10.0,13.49,60.42,58.65,2.742,2.778,-0.222,0.0,0.0,,
23.4,9.85,10.23,10.0,13.5,60.56,58.79,2.736,2.778,-0.111,0.0,0.0,,
23.45,9.84,9.76,10.0,13.5,60.69,58.93,2.733,2.778,-0.056,0.0,0.0,,
23.5,9.84,10.23,10.0,13.5,60.83,59.07,2.733,2.778,0.0,0.0,0.0,,
23.55,9.85,9.76,10.0,13.5,60.97,59.21,2.736,2.778,0.056,0.0,0.0,,
23.6,9.87,10.23,10.0,13.51,61.1,59.35,2.742,2.778,0.111,0.0,0.0,,
23.65,9.89,9.76,10.0,13.51,61.24,59.48,2.747,2.778,0.111,0.0,0.0,,
23.7,9.91,10.23,10.0,13.51,61.38,59.62,2.753,2.778,0.111,0.0,0.0,,
23.75,9.92,9.76,10.0,13.51,61.52,59.76,2.756,2.778,0.056,0.0,0.0,,
23.8,9.9,10.23,10.0,13.51,61.65,59.9,2.75,2.778,-0.111,0.0,0.0,,
23.85,9.87,9.76,10.0,13.51,61.79,60.04,2.742,2.778,-0.167,0.0,0.0,,
23.9,9.85,10.23,10.0,13.52,61.93,60.18,2.736,2.778,-0.111,0.0,0.0,,
23.95,9.83,9.76,10.0,13.52,62.06,60.32,2.731,2.778,-0.111,0.0,0.0,,
24.0,9.83,10.23,10.0,13.52,62.2,60.46,2.731,2.778,0.0,0.0,0.0,,
24.05,9.83,9.76,10.0,13.52,62.34,60.59,2.731,2.778,0.0,0.0,0.0,,
24.1,9.86,10.23,10.0,13.52,62.47,60.73,2.739,2.778,0.167,0.0,0.0,,
24.15,9.91,9.76,10.0,13.52,62.61,60.87,2.753,2.778,0.278,0.0,0.0,,
24.2,9.97,10.23,10.0,13.53,62.75,61.01,2.769,2.778,0.333,0.0,0.0,,
24.25,10.04,9.76,10.0,13.52,62.89,61.15,2.789,2.778,0.389,0.0,0.0,,
24.3,10.12,10.23,10.0,13.53,63.03,61.29,2.811,2.778,0.444,0.0,0.0,,
24.35,10.17,9.76,10.0,13.52,63.17,61.43,2.825,2.778,0.278,0.0,0.0,,
24.4,10.2,10.23,10.0,13.52,63.31,61.57,2.833,2.778,0.167,0.0,0.0,,
24.45,10.2,9.76,10.0,13.52,63.45,61.71,2.833,2.778,0.0,0.0,0.0,,
24.5,10.17,10.23,10.0,13.51,63.59,61.85,2.825,2.778,-0.167,0.0,0.0,,
24.55,10.12,9.76,10.0,13.51,63.74,61.98,2.811,2.778,-0.278,0.0,0.0,,
24.6,10.06,10.23,10.0,13.51,63.88,62.12,2.794,2.778,-0.333,0.0,0.0,,
24.65,10.02,9.76,10.0,13.51,64.01,62.26,2.783,2.778,-0.222,0.0,0.0,,
24.7,9.99,10.23,10.0,13.51,64.15,62.4,2.775,2.778,-0.167,0.0,0.0,,
24.75,10.0,9.76,10.0,13.51,64.29,62.54,2.778,2.778,0.056,0.0,0.0,,
24.8,10.04,10.23,10.0,13.51,64.43,62.68,2.789,2.778,0.222,0.0,0.0,,
24.85,10.08,9.76,10.0,13.51,64.57,62.82,2.8,2.778,0.222,0.0,0.0,,
24.9,10.13,10.23,10.0,13.51,64.71,62.96,2.814,2.778,0.278,0.0,0.0,,
24.95,10.16,9.76,10.0,13.5,64.85,63.09,2.822,2.778,0.167,0.0,0.0,,
25.0,10.17,10.23,10.0,13.5,64.99,63.23,2.825,2.778,0.056,0.0,0.0,,
25.05,10.16,9.76,10.0,13.5,65.14,63.37,2.822,2.778,-0.056,0.0,0.0,,
25.1,10.14,10.23,10.0,13.5,65.28,63.51,2.817,2.778,-0.111,0.0,0.0,,
25.15,10.09,9.76,10.0,13.5,65.42,63.65,2.803,2.778,-0.278,0.0,0.0,,
25.2,10.03,10.23,10.0,13.5,65.56,63.79,2.786,2.778,-0.333,0.0,0.0,,
25.25,9.96,9.76,10.0,13.5,65.69,63.93,2.767,2.778,-0.389,0.0,0.0,,
25.3,9.9,10.23,10.0,13.5,65.83,64.07,2.75,2.778,-0.333,0.0,0.0,,
25.35,9.85,9.76,10.0,13.5,65.97,64.21,2.736,2.778,-0.278,0.0,0.0,,
25.4,9.81,10.23,10.0,13.5,66.11,64.35,2.725,2.778,-0.222,0.0,0.0,,
25.45,9.79,9.76,10.0,13.5,66.24,64.48,2.719,2.778,-0.111,0.0,0.0,,
25.5,9.79,10.23,10.0,13.51,66.38,64.62,2.719,2.778,0.0,0.0,0.0,,
25.55,9.81,9.76,10.0,13.51,66.51,64.76,2.725,2.778,0.111,0.0,0.0,,
25.6,9.85,10.23,10.0,13.51,66.65,64.9,2.736,2.778,0.222,0.0,0.0,,
25.65,9.9,9.76,10.0,13.51,66.79,65.04,2.75,2.778,0.278,0.0,0.0,,
25.7,9.95,10.23,10.0,13.52,66.93,65.18,2.764,2.778,0.278,0.0,0.0,,
25.75,10.0,9.76,10.0,13.52,67.06,65.32,2.778,2.778,0.278,0.0,0.0,,
25.8,10.06,10.23,10.0,13.52,67.2,65.46,2.794,2.778,0.333,0.0,0.0,,
25.85,10.13,9.76,10.0,13.51,67.34,65.59,2.814,2.778,0.389,0.0,0.0,,
25.9,10.2,10.23,10.0,13.51,67.49,65.73,2.833,2.778,0.389,0.0,0.0,,
25.95,10.25,9.76,10.0,13.51,67.63,65.87,2.847,2.778,0.278,0.0,0.0,,
26.0,10.26,10.23,10.0,13.51,67.77,66.01,2.85,2.778,0.056,0.0,0.0,,
26.05,10.23,9.76,10.0,13.5,67.91,66.15,2.842,2.778,-0.167,0.0,0.0,,
26.1,10.18,10.23,10.0,13.5,68.05,66.29,2.828,2.778,-0.278,0.0,0.0,,
26.15,10.11,9.76,10.0,13.5,68.2,66.43,2.808,2.778,-0.389,0.0,0.0,,
26.2,10.03,10.23,10.0,13.5,68.34,66.57,2.786,2.778,-0.444,0.0,0.0,,
26.25,9.96,9.76,10.0,13.49,68.47,66.7,2.767,2.778,-0.389,0.0,0.0,,
26.3,9.9,10.23,10.0,13.5,68.61,66.85,2.75,2.778,-0.333,0.0,0.0,,
26.35,9.87,9.76,10.0,13.5,68.75,66.98,2.742,2.778,-0.167,0.0,0.0,,
26.4,9.86,10.23,10.0,13.5,68.89,67.12,2.739,2.778,-0.056,0.0,0.0,,
26.45,9.86,9.76,10.0,13.5,69.02,67.26,2.739,2.778,0.0,0.0,0.0,,
26.5,9.88,10.23,10.0,13.51,69.16,67.4,2.744,2.778,0.111,0.0,0.0,,
26.55,9.91,9.76,10.0,13.5,69.3,67.54,2.753,2.778,0.167,0.0,0.0,,
26.6,9.95,10.23,10.0,13.51,69.44,67.68,2.764,2.778,0.222,0.0,0.0,,
26.65,9.98,9.76,10.0,13.51,69.57,67.82,2.772,2.778,0.167,0.0,0.0,,
26.7,10.0,10.23,10.0,13.51,69.71,67.96,2.778,2.778,0.111,0.0,0.0,,
26.75,10.01,9.76,10.0,13.51,69.85,68.09,2.781,2.778,0.056,0.0,0.0,,
26.8,9.99,10.23,10.0,13.51,69.99,68.23,2.775,2.778,-0.111,0.0,0.0,,
26.85,9.97,9.76,10.0,13.51,70.13,68.37,2.769,2.778,-0.111,0.0,0.0,,
26.9,9.95,10.23,10.0,13.51,70.27,68.51,2.764,2.778,-0.111,0.0,0.0,,
26.95,9.93,9.76,10.0,13.51,70.41,68.65,2.758,2.778,-0.111,0.0,0.0,,
27.0,9.94,10.23,10.0,13.51,70.54,68.79,2.761,2.778,0.056,0.0,0.0,,
27.05,9.95,9.76,10.0,13.51,70.68,68.93,2.764,2.778,0.056,0.0,0.0,,
27.1,9.96,10.23,10.0,13.51,70.82,69.07,2.767,2.778,0.056,0.0,0.0,,
27.15,9.98,9.76,10.0,13.51,70.96,69.2,2.772,2.778,0.111,0.0,0.0,,
